run_id;data;marca;titulo;url;nome_variante;is_oos;oos_desde;ref_produto;desconto
20260227_163516Z;27/02/2026;Ducray;"Kertyol PSO Daily Balm

Bálsamo Corpo Hidratante Pele com Psoríase

400 ml";https://wells.pt/kertyol-pso-daily-balm-8487356.html;;0;;8487356;20%
20260227_163516Z;27/02/2026;Ducray;"Kertyol PSO Shampooing Traitant

Champô para Pele com Tendência a Psoríase

200 ml";https://wells.pt/kertyol-pso-shampooing-traitant-3069435.html;;0;;3069435;31%
20260227_163516Z;27/02/2026;Ducray;"Kit Anaphase Anti-Hair Loss and Growth

Champô Queda de Cabelo Reativa com Oferta

1 un";https://wells.pt/kit-anaphase-anti-hair-loss-and-growth-8640386.html;;0;;8640386;Sem desconto
20260227_163516Z;27/02/2026;Ducray;"Melascreen Anti-spots concentrate Brown Spots

Creme Rosto Concentrado Antimanchas

30 ml";https://wells.pt/melascreen-anti-spots-concentrate-brown-spots-7850405.html;;0;;7850405;25%
20260227_163516Z;27/02/2026;Ducray;"Melascreen Anti-spots Radiance Serum

Sérum de Rosto Iluminador Antimanchas

40 ml";https://wells.pt/melascreen-anti-spots-radiance-serum-7850440.html;;0;;7850440;25%
20260227_163516Z;27/02/2026;Ducray;"Melascreen Contour des Yeux Antitaches

Creme de Olhos Iluminador Antimanchas

15 ml";https://wells.pt/melascreen-contour-des-yeux-antitaches-7850428.html;;0;;7850428;25%
20260227_163516Z;27/02/2026;Ducray;"Melascreen Crème Antitaches Brunes

Creme de Rosto Antimanchas Pele Seca SPF50+

50 ml";https://wells.pt/melascreen-creme-antitaches-brunes-7850426.html;;0;;7850426;25%
20260227_163516Z;27/02/2026;Ducray;"Melascreen Fluide Antitaches Brunes

Fluido de Rosto Antimanchas Pele Mista SPF50+

50 ml";https://wells.pt/melascreen-fluide-antitaches-brunes-7850427.html;;0;;7850427;25%
20260227_163516Z;27/02/2026;Ducray;"Melascreen Photo-aging Night Cream

Creme de Rosto Noite Antimanchas

50 ml";https://wells.pt/melascreen-photo-aging-night-cream-6136887.html;;0;;6136887;25%
20260227_163516Z;27/02/2026;Ducray;"Neoptide Expert Sérum Antichute

Sérum Queda de Cabelo Crónica

2x50 ml";https://wells.pt/neoptide-expert-serum-antichute-7633068.html;;0;;7633068;34%
20260227_163516Z;27/02/2026;Ducray;"Refill Kelual Squanorm Moisturizing Treatment Shampoo

Champô Hidratante Caspa Seca Recarga

400 ml";https://wells.pt/refill-kelual-squanorm-moisturizing-treatment-shampoo-8710843.html;;0;;8710843;20%
20260227_163516Z;27/02/2026;Ducray;"Refill Kelual Squanorm Regulating Treatment Shampoo

Champô Caspa Oleosa Recarga

400 ml";https://wells.pt/refill-kelual-squanorm-regulating-treatment-shampoo-8710844.html;;0;;8710844;20%
20260227_163516Z;27/02/2026;Ducray;"Sabal Argeal Shampooing Quotidien Sébo-Absorbant

Champô Sebo-absorvente Cabeelo Oleoso

200 ml";https://wells.pt/sabal-argeal-shampooing-quotidien-sebo-absorbant-8471871.html;;0;;8471871;20%
20260227_163516Z;27/02/2026;Ducray;"Sabal Shampooing Traitant Sébo-Régulateur

Champô Seborregulador Cabelo Oleoso

200 ml";https://wells.pt/sabal-shampooing-traitant-sebo-regulateur-8471859.html;;0;;8471859;20%
20260227_163516Z;27/02/2026;Ducray;"Sensinol Physio-Protective Soothing Body

Leite Corpo Calmante Fisioprotetor Pele Seca

400 ml";https://wells.pt/sensinol-physio-protective-soothing-body-6606368.html;;0;;6606368;25%
20260227_163516Z;27/02/2026;Ducray;"Sensinol Shampooing Physioprotecteur

Champô Calmante Couro Cabeludo Sensível

400 ml";https://wells.pt/sensinol-shampooing-physioprotecteur-7646502.html;;0;;7646502;25%
20260227_163516Z;27/02/2026;Ducray;"Sensinol Shampooing Traitant Reative Scalps

Champô Calmante Couro Cabeludo Sensível

200 ml";https://wells.pt/sensinol-shampooing-traitant-reative-scalps-5557378.html;;0;;5557378;20%
20260227_163516Z;27/02/2026;Ducray;"Sensinol Soothing Cleansing Oil

Óleo Lavante Calmante Pele Seca Comichão";https://wells.pt/sensinol-soothing-cleansing-oil-415426.html;200 ml;0;;6037950;25%
20260227_163516Z;27/02/2026;Ducray;"Sensinol Soothing Cleansing Oil

Óleo Lavante Calmante Pele Seca Comichão";https://wells.pt/sensinol-soothing-cleansing-oil-415426.html;400 ml;0;;6606367;25%
20260227_163516Z;27/02/2026;Ducray;"Solução Aquosa Diaseptyl

Solução Antissética com Clorexidina 0,2%

125 ml";https://wells.pt/solucao-aquosa-diaseptyl-6869813.html;;0;;6869813;25%
20260227_163516Z;27/02/2026;Ducray;"Spray Anti-séptico Diaseptyl

Spray Antissético com Clorexidina 0,2%

125 ml";https://wells.pt/spray-anti-septico-diaseptyl-5824026.html;;0;;5824026;25%
20260227_163516Z;27/02/2026;Klorane;"Aquatic Mint Detox Dry Shampoo

Champô Seco Menta BIO Detox Antipoluição

150 ml";https://wells.pt/aquatic-mint-detox-dry-shampoo-7339166.html;;0;;7339166;25%
20260227_163516Z;27/02/2026;Klorane;"Avoine Extra-Doux Shampoo

Champô Aveia Ultra-Suave Cabelo Norma";https://wells.pt/avoine-extra-doux-shampoo-343978.html;400 ml;0;;3000705;35%
20260227_163516Z;27/02/2026;Klorane;"Avoine Extra-Doux Shampoo

Champô Aveia Ultra-Suave Cabelo Norma";https://wells.pt/avoine-extra-doux-shampoo-343978.html;200 ml;0;;3000709;30%
20260227_163516Z;27/02/2026;Klorane;"Avoine Extra-Doux Shampoo

Champô Aveia Ultra-Suave Cabelo Norma";https://wells.pt/avoine-extra-doux-shampoo-343978.html;100 ml;0;;3809464;25%
20260227_163516Z;27/02/2026;Klorane;"Bebé Cleansing Lotion No-Rise

Leite Limpeza Fralda e Mãos 0 meses

500 ml";https://wells.pt/bebe-cleansing-lotion-no-rise-6661598.html;;1;27/02/2026;6661598;25%
20260227_163516Z;27/02/2026;Klorane;"Bebé Cleansing Water

Água de Limpeza Hidratante Bebé

400 ml";https://wells.pt/bebe-cleansing-water-8564071.html;;0;;8564071;Sem desconto
20260227_163516Z;27/02/2026;Klorane;"Bebé Detangling Shampoo

Champô Suave a partir de 0 meses

200 ml";https://wells.pt/bebe-detangling-shampoo-6661442.html;;0;;6661442;20%
20260227_163516Z;27/02/2026;Klorane;"Bebé Moisturing Cream BIO

Creme Hidratante Rosto e Corpo 0 meses

200 ml";https://wells.pt/bebe-moisturing-cream-bio-7831744.html;;1;27/02/2026;7831744;25%
20260227_163516Z;27/02/2026;Klorane;"Bebé Multi-Purpose Oil BIO

Óleo Multiusos BIO Limpa Nutre desde 0 meses

200 ml";https://wells.pt/bebe-multi-purpose-oil-bio-7831747.html;;0;;7831747;25%
20260227_163516Z;27/02/2026;Klorane;"Bebé Nappy Cream BIO

Creme Muda da Fralda 0 meses

100 ml";https://wells.pt/bebe-nappy-cream-bio-7831740.html;;1;27/02/2026;7831740;25%
20260227_163516Z;27/02/2026;Klorane;"Bebé Nourishing Cream With Cold Cream

Creme Nutritivo Pele Seca 0 meses

125 ml";https://wells.pt/bebe-nourishing-cream-with-cold-cream-6661554.html;;0;;6661554;25%
20260227_163516Z;27/02/2026;Klorane;"Bebé Refreshing Scented Water

Água Perfumada Cabelo pele Normal 0 meses

500 ml";https://wells.pt/bebe-refreshing-scented-water-6935360.html;;0;;6935360;20%
20260227_163516Z;27/02/2026;Klorane;"Centaury Anti-Yellowing Gray, Blond Shampoo

Champô Centáurea BIO Neutraliza Tons Amarelos

400 ml";https://wells.pt/centaury-anti-yellowing-gray-blond-shampoo-6863851.html;;0;;6863851;30%
20260227_163516Z;27/02/2026;Klorane;"Centaury Anti-Yellowing Neutral Conditioner

Condicionador CentáureaBIO Neutraliza Amarelo

200 ml";https://wells.pt/centaury-anti-yellowing-neutral-conditioner-7447294.html;;1;27/02/2026;7447294;35%
20260227_163516Z;27/02/2026;Klorane;"Chamomile Brightening Blond Hair Conditioner

Condicionador Camomila Brilho Cabelo Loiro

200 ml";https://wells.pt/chamomile-brightening-blond-hair-conditioner-5870419.html;;0;;5870419;30%
20260227_163516Z;27/02/2026;Klorane;"Chamomile Brightening Blond Hair Shampoo

Champô Camomila Reflexos Dourado Cabelo Loiro";https://wells.pt/chamomile-brightening-blond-hair-shampoo-343981.html;200 ml;0;;3000697;20%
20260227_163516Z;27/02/2026;Klorane;"Chamomile Brightening Blond Hair Shampoo

Champô Camomila Reflexos Dourado Cabelo Loiro";https://wells.pt/chamomile-brightening-blond-hair-shampoo-343981.html;400 ml;0;;3000699;35%
20260227_163516Z;27/02/2026;Klorane;"Chamomile Brightening Blond Hair Spray

Spray Camomila Aclarador 3-em-1 Cabelo Loiro

100 ml";https://wells.pt/chamomile-brightening-blond-hair-spray-7615327.html;;1;27/02/2026;7615327;30%
20260227_163516Z;27/02/2026;Klorane;"Citrus Purifying Normal to Oily Hair Shampoo

Champô Cidra BIO Purifica Cabelo Oleoso

200 ml";https://wells.pt/citrus-purifying-normal-to-oily-hair-shampoo-3066199.html;;0;;3066199;25%
20260227_163516Z;27/02/2026;Klorane;"Citrus Purifying Normal to Oily Hair Shampoo

Champô Cidra BIO Purifica Cabelo Oleoso

400 ml";https://wells.pt/citrus-purifying-normal-to-oily-hair-shampoo-3066206.html;;0;;3066206;30%
20260227_163516Z;27/02/2026;Klorane;"Creme Lavante Cold Cream Calendula

Creme Banho para Bebé Pele Muito Seca

500 ml";https://wells.pt/creme-lavante-cold-cream-calendula-6661456.html;;0;;6661456;25%
20260227_163516Z;27/02/2026;Klorane;"Crème Sublimatrice Après-Soleil

Creme Pós Solar Reparador Nutritivo

200 ml";https://wells.pt/creme-sublimatrice-apres-soleil-7129225.html;;0;;7129225;25%
20260227_163516Z;27/02/2026;Klorane;"Cupuaçu BIO Creme Duche Nutri Frangipanier

Creme Duche Hidratante e Nutritivo Frangipani

200 ml";https://wells.pt/cupuacu-bio-creme-duche-nutri-frangipanier-7724349.html;;0;;7724349;25%
20260227_163516Z;27/02/2026;Klorane;"Cupuaçu BIO Creme Duche Nutritivo

Creme Duche Hidratante e Nutritivo Cupuaçu

200 ml";https://wells.pt/cupuacu-bio-creme-duche-nutritivo-6515197.html;;0;;6515197;25%
20260227_163516Z;27/02/2026;Klorane;"Cupuaçu BIO Creme Duche Nutritivo Amandier

Creme Duche Hidratante Leite Amêndoa

200 ml";https://wells.pt/cupuacu-bio-creme-duche-nutritivo-amandier-7724346.html;;0;;7724346;30%
20260227_163516Z;27/02/2026;Klorane;"Cupuaçu BIO Gel Duche Nutritivo Cèdre

Gel Duche Hidratante e Nutritivo Cedro

200 ml";https://wells.pt/cupuacu-bio-gel-duche-nutritivo-cedre-7724348.html;;0;;7724348;30%
20260227_163516Z;27/02/2026;Klorane;"Cupuaçu BIO Gel Duche Nutritivo Fève de Tonka

Gel Duche Hidratante e Nutritivo Fava Tonka

200 ml";https://wells.pt/cupuacu-bio-gel-duche-nutritivo-feve-de-tonka-7724352.html;;0;;7724352;30%
20260227_163516Z;27/02/2026;Klorane;"Cupuaçu BIO Gel Duche Nutritivo Figuier

Gel Duche Hidratante e Nutritivo Figueira

200 ml";https://wells.pt/cupuacu-bio-gel-duche-nutritivo-figuier-7724345.html;;0;;7724345;25%
20260227_163516Z;27/02/2026;Klorane;"Cupuaçu BIO Gel Duche Nutritivo Hibiscus

Gel Duche Hidratante Flor de Hibísco

200 ml";https://wells.pt/cupuacu-bio-gel-duche-nutritivo-hibiscus-6515228.html;;0;;6515228;25%
20260227_163516Z;27/02/2026;Klorane;"Cupuaçu Repairing CICA-shampoo

Champô Cupuaçu Nutre Repara Cabelo Muito Seco

200 ml";https://wells.pt/cupuacu-repairing-cica-shampoo-8500174.html;;0;;8500174;30%
20260227_163516Z;27/02/2026;Klorane;"Cupuaçu Repairing Conditioner

Condicionador Cupuaçu Nutre Repara Cabelo Seco

200 ml";https://wells.pt/cupuacu-repairing-conditioner-8500259.html;;0;;8500259;30%
20260227_163516Z;27/02/2026;Klorane;"Cupuaçu Repairing Restorative CICA-Serum

Sérum Cupuaçu Repara Cabelo Muito Seco

100 ml";https://wells.pt/cupuacu-repairing-restorative-cica-serum-8557935.html;;0;;8557935;30%
20260227_163516Z;27/02/2026;Klorane;"Cupuaçu Reparing Very Dry Hair Shampoo

Champô Cupuaçu BIO Repara Cabelo Muito Seco

400 ml";https://wells.pt/cupuacu-reparing-very-dry-hair-shampoo-343983.html;;0;;7104602;30%
20260227_163516Z;27/02/2026;Klorane;"Deodorante 24h Eficácia

Desodorizante em Spray Alteia Branca

125 ml";https://wells.pt/deodorante-24h-eficacia-7724353.html;;0;;7724353;25%
20260227_163516Z;27/02/2026;Klorane;"Duo Prickly Pear 72h Hydration & Shine Shampoo

Kit Duo Champô Figo da Índia Hidratante Cabelo Baço

2x 400 ml";https://wells.pt/duo-prickly-pear-72h-hydration-and-shine-shampoo-8621111.html;;1;27/02/2026;8621111;Sem desconto
20260227_163516Z;27/02/2026;Klorane;"Eau de Parfumee e Oferta de Coelho

1 un";https://wells.pt/eau-de-parfumee-e-oferta-de-coelho-6661579.html;;0;;6661579;25%
20260227_163516Z;27/02/2026;Klorane;"Flax Volume Fine Hair Conditioner

Condicionador Linho BIO Volume Cabelo Fino

200 ml";https://wells.pt/flax-volume-fine-hair-conditioner-5924193.html;;0;;5924193;25%
20260227_163516Z;27/02/2026;Klorane;"Flax Volume Fine Hair Shampoo

Champô Fibras de Linho BIO Volume Cabelo Fino";https://wells.pt/flax-volume-fine-hair-shampoo-343984.html;200 ml;0;;5221797;25%
20260227_163516Z;27/02/2026;Klorane;"Flax Volume Fine Hair Shampoo

Champô Fibras de Linho BIO Volume Cabelo Fino";https://wells.pt/flax-volume-fine-hair-shampoo-343984.html;400 ml;0;;5418515;35%
20260227_163516Z;27/02/2026;Klorane;"Galanga Anti-Dandruff Anti-itching Treatment

Loção Anti Caspa Tratamento Anti-comichão

100 ml";https://wells.pt/galanga-anti-dandruff-anti-itching-treatment-8544717.html;;0;;8544717;30%
20260227_163516Z;27/02/2026;Klorane;"Galanga Anti-Dandruff Shampoo

Champô Anti Caspa Reequilibra e Trata";https://wells.pt/galanga-anti-dandruff-shampoo-427225.html;200 ml;0;;8544713;30%
20260227_163516Z;27/02/2026;Klorane;"Galanga Anti-Dandruff Shampoo

Champô Anti Caspa Reequilibra e Trata";https://wells.pt/galanga-anti-dandruff-shampoo-427225.html;400 ml;0;;8544713;30%
20260227_163516Z;27/02/2026;Klorane;"Galanga Treating Powder-Mask Dandruff

Máscara Galanga Pó elimina Caspa Persistente

8x3 gr";https://wells.pt/galanga-treating-powder-mask-dandruff-7610893.html;;0;;7610893;30%
20260227_163516Z;27/02/2026;Klorane;"Gel-Crème Solaire Sublime SPF 30

Protetor Solar de Corpo Nutritivo

200 ml";https://wells.pt/gel-creme-solaire-sublime-spf-30-7129220.html;;0;;7129220;25%
20260227_163516Z;27/02/2026;Klorane;"Gel Lavante Suave Bebé

500 ml";https://wells.pt/gel-lavante-suave-bebe-6661468.html;;0;;6661468;25%
20260227_163516Z;27/02/2026;Klorane;"Grenade Éclat Couleur Shampooing

Champô Iluminador e Potenciador de Cor";https://wells.pt/grenade-eclat-couleur-shampooing-3688252.html;;0;;3688252;25%
20260227_163516Z;27/02/2026;Klorane;"Hair Removal Cream Sweet Almond

Creme Depilatório pele Sensível Amêndoas Doce

150 ml";https://wells.pt/hair-removal-cream-sweet-almond-7724355.html;;0;;7724355;25%
20260227_163516Z;27/02/2026;Klorane;"Huile Réparatrice Après-Soleil

Óleo Protetor de Cabelo Nutritivo

150 ml";https://wells.pt/huile-reparatrice-apres-soleil-7546027.html;;0;;7546027;25%
20260227_163516Z;27/02/2026;Klorane;"Huile Sèche Solaire SPF 30

Protetor Solar de Corpo e Cabelo

200 ml";https://wells.pt/huile-seche-solaire-spf-30-7129222.html;;0;;7129222;25%
20260227_163516Z;27/02/2026;Klorane;"Junior 2-in-1 Shower Gel Pear

Gel Duche Pêra Corpo e Cabelo 3 anos

200 ml";https://wells.pt/junior-2-in-1-shower-gel-pear-3037963.html;;0;;3037963;25%
20260227_163516Z;27/02/2026;Klorane;"Junior Detangling Shampoo

Champô de Pêssego a partir de 3 anos

500 ml";https://wells.pt/junior-detangling-shampoo-3066288.html;;0;;3066288;25%
20260227_163516Z;27/02/2026;Klorane;"Keratincaps Força e Vitalidade Cabelo e Unhas

Via Oral Cápsula Keratina Queda de Cabelo

30 cápsulas";https://wells.pt/keratincaps-forca-e-vitalidade-cabelo-e-unhas-6283642.html;;1;27/02/2026;6283642;25%
20260227_163516Z;27/02/2026;Klorane;"Leite Hidratante Bebé

500 ml";https://wells.pt/leite-hidratante-bebe-6661555.html;;0;;6661555;25%
20260227_163516Z;27/02/2026;Klorane;"Mango Nourishing Conditioner

Condicionador Manga Nutritivo Cabelo Seco";https://wells.pt/mango-nourishing-conditioner-343975.html;50 ml;0;;6128332;25%
20260227_163516Z;27/02/2026;Klorane;"Mango Nourishing Conditioner

Condicionador Manga Nutritivo Cabelo Seco";https://wells.pt/mango-nourishing-conditioner-343975.html;200 ml;0;;5924180;30%
20260227_163516Z;27/02/2026;Klorane;"Mango Nourishing Leave-In Cream

Creme Dia Manga Nutritivo SOS Cabelo Seco

125ml";https://wells.pt/mango-nourishing-leave-in-cream-5072223.html;;1;27/02/2026;5072223;25%
20260227_163516Z;27/02/2026;Klorane;"Mango Nourishing Mask

Máscara Manga Nutritiva Hidrata Cabelo Seco

150 ml";https://wells.pt/mango-nourishing-mask-3066267.html;;0;;3066267;25%
20260227_163516Z;27/02/2026;Klorane;"Mango Nourishing Shampoo

Champô Manga Nutritivo para Cabelo Seco";https://wells.pt/mango-nourishing-shampoo-344278.html;200 ml;0;;3018059;25%
20260227_163516Z;27/02/2026;Klorane;"Mango Nourishing Shampoo

Champô Manga Nutritivo para Cabelo Seco";https://wells.pt/mango-nourishing-shampoo-344278.html;400 ml;1;27/02/2026;3066184;30%
20260227_163516Z;27/02/2026;Klorane;"Mango Nourishing Shampoo

Champô Manga Nutritivo para Cabelo Seco";https://wells.pt/mango-nourishing-shampoo-344278.html;100 ml;1;27/02/2026;6128309;25%
20260227_163516Z;27/02/2026;Klorane;"Mango Nutrition Oil

Óleo de Manga Nutritivo Cabelo Seco

125 ml";https://wells.pt/mango-nutrition-oil-7369351.html;;0;;7369351;25%
20260227_163516Z;27/02/2026;Klorane;"Mango Shampoo Bar

Champô Sólido Manga Nutritivo Cabelo Seco

80 gr";https://wells.pt/mango-shampoo-bar-7447293.html;;1;27/02/2026;7447293;25%
20260227_163516Z;27/02/2026;Klorane;"Nettle & Clay 2-in-1 Mask Shampoo

Máscara Champô Pó Ortiga BIO Cabelo Oleoso

150 ml";https://wells.pt/nettle-and-clay-2-in-1-mask-shampoo-7339155.html;;0;;7339155;30%
20260227_163516Z;27/02/2026;Klorane;"Nettle & Vitamin E Oil Control Dry Shampoo

Champô Seco Ortiga BIO Cabelo Oleoso";https://wells.pt/nettle-and-vitamin-e-oil-control-dry-shampoo-366180.html;50 ml;1;27/02/2026;8123735;25%
20260227_163516Z;27/02/2026;Klorane;"Nettle & Vitamin E Oil Control Dry Shampoo

Champô Seco Ortiga BIO Cabelo Oleoso";https://wells.pt/nettle-and-vitamin-e-oil-control-dry-shampoo-366180.html;150 ml;0;;8123759;25%
20260227_163516Z;27/02/2026;Klorane;"Nettle & Vitamin E Oil Control Dry Shampoo

Champô Seco Ortiga BIO Cabelo Oleoso Castanho

150 ml";https://wells.pt/nettle-and-vitamin-e-oil-control-dry-shampoo-8123760.html;;0;;8123760;25%
20260227_163516Z;27/02/2026;Klorane;"Nettle Oil Control Shampoo

Champô Ortiga BIO Purifica Cabelo Oleoso";https://wells.pt/nettle-oil-control-shampoo-343980.html;200 ml;1;27/02/2026;3000693;35%
20260227_163516Z;27/02/2026;Klorane;"Nettle Oil Control Shampoo

Champô Ortiga BIO Purifica Cabelo Oleoso";https://wells.pt/nettle-oil-control-shampoo-343980.html;400 ml;0;;3688262;35%
20260227_163516Z;27/02/2026;Klorane;"Oat & Ceramide Ultra-Gentle Dry Shampoo

Champô Seco Aveia Spray Suave Cabelo Normal";https://wells.pt/oat-and-ceramide-ultra-gentle-dry-shampoo-341981.html;50 ml;0;;7831152;25%
20260227_163516Z;27/02/2026;Klorane;"Oat & Ceramide Ultra-Gentle Dry Shampoo

Champô Seco Aveia Spray Suave Cabelo Normal";https://wells.pt/oat-and-ceramide-ultra-gentle-dry-shampoo-341981.html;150 ml;0;;7831153;25%
20260227_163516Z;27/02/2026;Klorane;"Oat Shampoo Bar All HairTypes

Champô Aveia Sólido 2-em1 Cabelo Normal

80 gr";https://wells.pt/oat-shampoo-bar-all-hairtypes-7447292.html;;1;27/02/2026;7447292;25%
20260227_163516Z;27/02/2026;Klorane;"Oat Ultra-Gentle All HairTypes Conditioner

Condicionador Aveia Suave e Protetor

200 ml";https://wells.pt/oat-ultra-gentle-all-hairtypes-conditioner-5924188.html;;0;;5924188;35%
20260227_163516Z;27/02/2026;Klorane;"Oat&Ceramide Ultra-Gentle Dry Shampoo Dark

Champô Seco Aveia Ultra-Suave Cabelo Castanho";https://wells.pt/oatandceramide-ultra-gentle-dry-shampoo-dark-341982.html;50 ml;0;;7831154;25%
20260227_163516Z;27/02/2026;Klorane;"Oat&Ceramide Ultra-Gentle Dry Shampoo Dark

Champô Seco Aveia Ultra-Suave Cabelo Castanho";https://wells.pt/oatandceramide-ultra-gentle-dry-shampoo-dark-341982.html;150 ml;0;;7831155;25%
20260227_163516Z;27/02/2026;Klorane;"Peony 48h Soothing Anti-Irritation Shampoo

Champô Peónia BIO Calmante";https://wells.pt/peony-48h-soothing-anti-irritation-shampoo-343979.html;200 ml;0;;3688250;35%
20260227_163516Z;27/02/2026;Klorane;"Peony 48h Soothing Anti-Irritation Shampoo

Champô Peónia BIO Calmante";https://wells.pt/peony-48h-soothing-anti-irritation-shampoo-343979.html;400 ml;0;;4479836;35%
20260227_163516Z;27/02/2026;Klorane;"Pivoine Apaisant & Anti-Irritant Aprés-Shampooing

Gel Calmante Pós-champô Perfumado

150 ml";https://wells.pt/pivoine-apaisant-and-anti-irritant-apres-shampooing-6308308.html;;0;;6308308;25%
20260227_163516Z;27/02/2026;Klorane;"Pomegranate Color Radiance Conditioner

Condicionador Romã Protege Cabelo Pintado

200 ml";https://wells.pt/pomegranate-color-radiance-conditioner-5876596.html;;0;;5876596;25%
20260227_163516Z;27/02/2026;Klorane;"Pomegranate Color Radiance Shampoo

Champô Romã Protege a Cor Cabelo Pintado

400 ml";https://wells.pt/pomegranate-color-radiance-shampoo-3066179.html;;0;;3066179;30%
20260227_163516Z;27/02/2026;Klorane;"Prickly Pear 24h Hydration & Shine Sérum

Sérum Figo da índia Hidrata Ácido Hialurónico

100 ml";https://wells.pt/prickly-pear-24h-hydration-and-shine-serum-8067444.html;;0;;8067444;25%
20260227_163516Z;27/02/2026;Klorane;"Prickly Pear 72h Hydration & Shine Shampoo

Champô Figo da Índia Hidratante Cabelo Baço";https://wells.pt/prickly-pear-72h-hydration-and-shine-shampoo-355576.html;200 ml;0;;8067425;25%
20260227_163516Z;27/02/2026;Klorane;"Prickly Pear 72h Hydration & Shine Shampoo

Champô Figo da Índia Hidratante Cabelo Baço";https://wells.pt/prickly-pear-72h-hydration-and-shine-shampoo-355576.html;400 ml;0;;8067439;30%
20260227_163516Z;27/02/2026;Klorane;"Prickly Pear 72h Hydration&Shine Conditioner

Condicionador Figo da índia Cabelo Baço

200 ml";https://wells.pt/prickly-pear-72h-hydrationandshine-conditioner-8067442.html;;0;;8067442;25%
20260227_163516Z;27/02/2026;Klorane;"Prickly Pear 72h Hydration&Shine Plump Mask

Máscara Figo da índia Hidrata 72h Cabelo Baço

250 ml";https://wells.pt/prickly-pear-72h-hydrationandshine-plump-mask-8067433.html;;0;;8067433;25%
20260227_163516Z;27/02/2026;Klorane;"Protective Powder Bio

Pó Talco Protetor para Bebé

75 gr";https://wells.pt/protective-powder-bio-8486142.html;;0;;8486142;Sem desconto
20260227_163516Z;27/02/2026;Klorane;"Protetor Solar de Rosto Sublimador SPF30

50 ml";https://wells.pt/protetor-solar-de-rosto-sublimador-spf30-7129218.html;;0;;7129218;25%
20260227_163516Z;27/02/2026;Klorane;"Protetor Solar de Rosto Sublimador SPF50

50 ml";https://wells.pt/protetor-solar-de-rosto-sublimador-spf50-7129219.html;;0;;7129219;25%
20260227_163516Z;27/02/2026;Klorane;"Quinine Anti-Hair Loss Intense Strengthening

Sérum Quinina Queda de Cabelo e Força

100 ml";https://wells.pt/quinine-anti-hair-loss-intense-strengthening-8423056.html;;0;;8423056;30%
20260227_163516Z;27/02/2026;Klorane;"Quinine Strength Thinning Hair Conditioner

Condicionador Quinina BIO Queda de Cabelo

200 ml";https://wells.pt/quinine-strength-thinning-hair-conditioner-5924145.html;;0;;5924145;30%
20260227_163516Z;27/02/2026;Klorane;"Quinine Strengthening Thinning Hair Shampoo

Champô Fortificante e Revitalizante Antiqueda";https://wells.pt/quinine-strengthening-thinning-hair-shampoo-343977.html;400 ml;0;;3000714;30%
20260227_163516Z;27/02/2026;Klorane;"Quinine Strengthening Thinning Hair Shampoo

Champô Fortificante e Revitalizante Antiqueda";https://wells.pt/quinine-strengthening-thinning-hair-shampoo-343977.html;200 ml;0;;3000716;30%
20260227_163516Z;27/02/2026;Klorane;"Quinine Strengthening Thinning Hair Shampoo

Champô Fortificante e Revitalizante Antiqueda";https://wells.pt/quinine-strengthening-thinning-hair-shampoo-343977.html;100 ml;0;;4468119;35%
20260227_163516Z;27/02/2026;Klorane;"Sweet Almond Cold Wax Small Strips

Bandas Depilatórias Amêndoa Cera Fria Rosto

6 un";https://wells.pt/sweet-almond-cold-wax-small-strips-3689514.html;;0;;3689514;25%
20260227_163516Z;27/02/2026;Klorane;"Sweet Almond Cold Wax Strips

Bandas Depilatórias Amêndoa Cera Fria Corpo

6 un";https://wells.pt/sweet-almond-cold-wax-strips-3689507.html;;0;;3689507;25%
20260227_163516Z;27/02/2026;Klorane;"Sweet Almond Soothing Hair Removal Cream

Creme Depilatório Amêndoa

75 ml";https://wells.pt/sweet-almond-soothing-hair-removal-cream-7724354.html;;0;;7724354;25%
20260227_163516Z;27/02/2026;Klorane;"Tamanu & Monoi Nutri-Repair Sun Conditioner

Condicionador Protetor Solar para Cabelo

200 ml";https://wells.pt/tamanu-and-monoi-nutri-repair-sun-conditioner-7396247.html;;0;;7396247;37%
20260227_163516Z;27/02/2026;Klorane;"Tamanu & Monoi Nutri-Repair Sun Shampoo

Champô Protetor Solar Cabelo Exposto ao Sol

200 ml";https://wells.pt/tamanu-and-monoi-nutri-repair-sun-shampoo-7396246.html;;0;;7396246;37%
20260227_163516Z;27/02/2026;Klorane;"Tamanu & Monoi Protect Sun-Exposed Hair Oil

Óleo Protetor Solar Cabelo Exposto ao Sol

100 ml";https://wells.pt/tamanu-and-monoi-protect-sun-exposed-hair-oil-7579134.html;;0;;7579134;25%
20260227_163516Z;27/02/2026;Klorane;"Tamanu BIO e Monoi Spray Solar Sublime SPF30

Protetor Solar Spray Corpo Sublimador

200 ml";https://wells.pt/tamanu-bio-e-monoi-spray-solar-sublime-spf30-7129223.html;;0;;7129223;25%
20260227_163516Z;27/02/2026;Klorane;"Tamanu BIO e Monoi Spray Solar Sublime SPF50

Protetor Solar Spray Corpo Sublimador

200 ml";https://wells.pt/tamanu-bio-e-monoi-spray-solar-sublime-spf50-7129224.html;;0;;7129224;25%
20260227_163516Z;27/02/2026;Klorane;"Toalhitas de Limpeza Suaves

70 un";https://wells.pt/toalhitas-de-limpeza-suaves-6661513.html;;1;27/02/2026;6661513;25%
